Date,Close,High,Low,Open,Volume
,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA
2015-06-25,3.357966899871826,3.5285301301347562,3.33664649608896,3.525865016122083,48369000
2015-06-26,3.5205347537994385,3.520534753799439,3.3686268257533443,3.3739567991827166,34536800
2015-06-29,3.424593210220337,3.6218070714269324,3.363296858993862,3.46456890359815,63175500
2015-06-30,3.3819525241851807,3.46190417397721,3.3712923211568624,3.4379186536236723,32876500
2015-07-01,3.24070405960083,3.424592839198401,3.2007283705540015,3.4112675247963806,62627200
2015-07-02,3.2913401126861572,3.3393108873869566,3.2407039701874147,3.2913401126861572,37421500
2015-07-03,3.1341021060943604,3.28068005869516,3.1127817043516153,3.264689630308483,31574500
2015-07-06,3.0674755573272705,3.1261065306482196,3.0061792162890923,3.0674755573272705,51206800
2015-07-07,3.1367666721343994,3.1580870701543438,2.8835865008689754,3.0274993145831948,72452800
2015-07-08,3.0541505813598633,3.195398311480837,3.019504863752974,3.096791386365497,44001500
2015-07-10,3.1474273204803467,3.192732982121303,3.1314368926029514,3.1714125810575955,30885900
2015-07-13,3.142096996307373,3.1794078240986976,3.086130881699996,3.163417396714067,29585400
2015-07-14,3.1953988075256348,3.21938432760456,3.0861316641965595,3.1154471586489767,37058500
2015-07-15,3.139432430267334,3.214054098864801,3.123442254253066,3.187403466628668,33375100
2015-07-16,3.1953988075256348,3.1953988075256343,3.1500928816341713,3.1687484273396054,26442500
2015-07-17,3.040825366973877,3.1714129001687574,3.0354953932512565,3.150092496959767,39929900
2015-07-20,2.8755924701690674,3.075471465558463,2.8649322672480046,3.0541510597163373,48763200
2015-07-21,2.8596019744873047,2.995519749297901,2.824956506391377,2.9075730136344045,40357600
2015-07-22,2.7609949111938477,2.8569369851462065,2.7529998230842403,2.8276212384788666,30155200
2015-07-23,2.697033166885376,2.8142956221442987,2.697033166885376,2.723683794214918,50696500
2015-07-24,2.6730480194091797,2.726349027212898,2.601091722413974,2.7103588519514092,45143700
2015-07-27,2.5318002700805664,2.6623878019601857,2.5318002700805664,2.654392714377153,54768800
2015-07-28,2.6703832149505615,2.7236842238583128,2.561115828990598,2.5824362325536985,72306100
2015-07-29,2.851606845855713,2.8702623909053413,2.641067655238609,2.6677182886470634,88194700
2015-07-30,2.776984930038452,2.912902678555853,2.729013900171315,2.8862520499276143,47498400
2015-07-31,2.795640707015991,2.8516068336059073,2.7503347829118083,2.7929755928547393,37462200
2015-08-03,2.6730480194091797,2.774320061315871,2.6517276162876926,2.760994745825128,41499600
2015-08-04,2.7076938152313232,2.784980342290354,2.6917036395138747,2.702363841378594,30786900
2015-08-05,2.6677184104919434,2.8116312783202377,2.6677184104919434,2.774320440676129,43759700
2015-08-06,2.7556653022766113,2.768990620330963,2.5957619939429994,2.6277426047778616,60293400
2015-08-07,2.5824358463287354,2.811630531592965,2.5797709869013437,2.7316789031091457,65832700
2015-08-10,2.6623880863189697,2.673048288954669,2.550455831564483,2.6144173015379604,51017800
2015-08-11,2.6597228050231934,2.6597228050231934,2.523805293496857,2.6090869092246387,45648700
2015-08-12,2.6170811653137207,2.667717299176721,2.577105484187506,2.6117511931045105,40039100
2015-08-13,2.5318002700805664,2.657057828291248,2.5318002700805664,2.6410673989659315,31405700
2015-08-14,2.4784996509552,2.5797717081260214,2.4784996509551998,2.5611161619634415,28018600
2015-08-17,2.438523292541504,2.4944894133945508,2.4305282050365684,2.4518486078225625,33125100
2015-08-18,2.3958821296691895,2.451848242175953,2.3505762169656563,2.4145376699442513,38013600
2015-08-19,2.329256057739258,2.411872805359782,2.2999405687948076,2.385222176021745,37036000
2015-08-20,2.3159306049346924,2.3878871473599435,2.2812851446846336,2.3026055452196954,38857700
2015-08-21,2.211993455886841,2.3026052745907095,2.2093283425933876,2.291945075576089,39848800
2015-08-24,2.102726936340332,2.177348481753261,2.006785112768959,2.068081341368267,70881000
2015-08-25,2.092066764831543,2.193338691218409,2.092066764831543,2.158693222810785,58283200
2015-08-26,2.1666879653930664,2.1666879653930664,2.0920664307854984,2.150697536700314,43893300
2015-08-27,2.377227544784546,2.379892659061308,2.19333872623654,2.1986689547900644,66820200
2015-08-28,2.4038784503936768,2.5024854023232694,2.2946110401545248,2.3106014734595495,77260900
2015-08-31,2.4491829872131348,2.475833612261397,2.2706247143628895,2.3212605969635507,76576400
2015-09-01,2.289280414581299,2.4225330556706943,2.2759550996405107,2.3319212190644265,52756400
2015-09-02,2.350576162338257,2.3559063891956034,2.2199886542437324,2.3319208766559547,56050600
2015-09-03,2.3345863819122314,2.4545137105793895,2.275955147437016,2.3798923011668185,56645400
2015-09-04,2.2679603099823,2.3345866392709036,2.2679603099823,2.291945829191681,35463400
2015-09-08,2.302605390548706,2.3425810753268888,2.28661496414191,2.318595562796297,29383000
2015-09-09,2.2359797954559326,2.3718973196987934,2.2279844526139567,2.3479120536507265,38706300
2015-09-10,2.1240475177764893,2.1720184335415516,2.081406703763101,2.1053922251854567,62858700
2015-09-11,2.0414304733276367,2.1293771983758014,2.0227751844262833,2.116052010171924,53647300
2015-09-14,2.057420492172241,2.084071119070218,1.9881291926444802,2.052090392208567,52851400
2015-09-15,2.0387651920318604,2.0973962912352007,2.0094495788903872,2.0387651920318604,35102900
2015-09-16,2.1693527698516846,2.196003141660269,2.0627505201397303,2.070745733345988,66613400
2015-09-17,2.094731569290161,2.1613577632572265,2.094731569290161,2.1453675885351986,72887600
2015-09-18,2.025440216064453,2.0680811496676603,1.9987897119872158,2.0654160357201232,68097000
2015-09-21,1.945488691329956,2.046760606172629,1.9454886913299558,2.0414305053914354,41063600
2015-09-22,1.8575416803359985,1.9294980983213617,1.8149008777015954,1.9294980983213617,66720700
2015-09-23,1.81756591796875,1.9081776199057627,1.7855851902054876,1.8548766187663435,64774800
2015-09-24,1.8548767566680908,1.9028476612599894,1.7589348204046737,1.7615999341995894,56577300
2015-09-25,1.81756591796875,1.9241679202475885,1.8042406041440897,1.8975174196778788,44843100
2015-09-28,1.7162940502166748,1.7989106732962827,1.7162940502166748,1.796245559448736,37466900
2015-09-29,1.7562698125839233,1.8095708170455036,1.7322842970364027,1.742944497928719,52387600
2015-09-30,1.929498314857483,1.934828542864579,1.857541888796878,1.932163428861031,107779500
2015-10-01,1.8708674907684326,1.9881298561853284,1.8628722746147046,1.9481540295759878,69296500
2015-10-02,2.0707461833953857,2.0867364862035798,1.838886602057128,1.8628719927296038,88891400
2015-10-05,2.0840718746185303,2.1693536320345137,2.065416454442631,2.1053922822026125,68350300
2015-10-06,2.182678699493408,2.2226546543941845,2.0894019797102104,2.094732081614383,81259300
2015-10-07,2.2572999000549316,2.3718970030734927,2.2039988923533618,2.2679601015952455,116610600
2015-10-08,2.3319218158721924,2.355907338072367,2.206664230026451,2.254635274426801,68670000
2015-10-09,2.3452467918395996,2.4172030937758797,2.28661555214981,2.403878031529389,71885200
2015-10-13,2.1666879653930664,2.257299801613766,2.150697536700314,2.227984058036927,56100600
2015-10-14,2.121381998062134,2.193338290111876,2.1027265830731823,2.1506974867995496,75339100
2015-10-15,2.1320419311523438,2.1506972167189815,2.044095221825046,2.1320419311523438,61444100
2015-10-16,2.1187171936035156,2.1533629148921376,2.08140648525865,2.129377395987763,42963800
2015-10-19,2.1187171936035156,2.121382307739396,2.068081295818159,2.1053920041630247,40096200
2015-10-20,2.1453680992126465,2.1826786852181828,2.1240475646557426,2.132042780999538,47938700
2015-10-21,2.065415620803833,2.148032357466036,2.0547554213144394,2.118716618250801,45394400
2015-10-22,2.1373727321624756,2.161357996837632,2.0814064791889293,2.0840715933170375,46174500
2015-10-23,2.1293773651123047,2.2066638948172796,2.116052175865026,2.201333920782076,45715300
2015-10-26,2.092066764831543,2.166688311354138,2.078741574899407,2.1453679057990085,35069500
2015-10-27,2.025440216064453,2.0947316537448977,2.012115027565648,2.0947316537448977,44085700
2015-10-28,2.1187171936035156,2.1187171936035156,2.0947318017787775,2.097396788835021,4630900
2015-10-29,2.0281054973602295,2.113387117444365,2.0174452948497126,2.0174452948497126,41336300
2015-10-30,2.054755926132202,2.073411343361753,2.009450003631602,2.0254403067942315,36951300
2015-11-03,2.25996470451355,2.25996470451355,2.0707460682638206,2.089401484042638,60306200
2015-11-04,2.153362989425659,2.305270942198933,2.137372812375463,2.2866156509206097,55661500
2015-11-05,2.161358118057251,2.1773485495634497,2.0973969003510278,2.1533630293837946,92690300
2015-11-06,2.0840718746185303,2.1533631992667988,2.0600863525466107,2.142702995474757,39680600
2015-11-09,2.1080570220947266,2.1133871233649173,2.0227754017716792,2.086736617013965,36340400
2015-11-10,2.0281054973602295,2.0494259023812633,2.001454991083937,2.025440383192781,34554300
2015-11-11,2.057420492172241,2.086736105512251,2.0361000923175454,2.0547555057302076,44596400
2015-11-12,2.0201101303100586,2.0627509371515496,2.0067849417119072,2.0574208362963633,41641400
2015-11-13,1.9374936819076538,2.014780214963751,1.9268334792157538,1.9987899109259004,67000600
2015-11-16,2.052090883255005,2.052090883255005,1.9481538455523848,1.9481538455523848,56587800
2015-11-17,2.0680813789367676,2.094731885968501,2.0361006434190463,2.078741581749461,52072800
2015-11-18,2.0840718746185303,2.1400378809869203,2.0760766582346726,2.0814067601306934,38137700
2015-11-19,2.0894012451171875,2.126711945328678,2.0307700177052372,2.121381845298465,51878600
2015-11-23,2.153362989425659,2.1586932178819125,2.0920667600547964,2.105392077036148,47415800
2015-11-24,2.2652947902679443,2.2652947902679443,2.11871684124229,2.145367469850311,63001700
2015-11-25,2.10539174079895,2.2253191932394265,2.10539174079895,2.206663650781166,54732800
2015-11-26,2.1107218265533447,2.142702429481821,2.084071324112948,2.118716913745654,21697100
2015-11-27,2.025440216064453,2.0947316537448977,2.017445128381096,2.0814063381664654,38334200
2015-11-30,2.044095754623413,2.089401677802232,1.9774694269085933,2.0094500337125942,72764300
2015-12-01,1.9961246252059937,2.0680811778132706,1.9854644234300185,2.0440956602775118,35865600
2015-12-02,2.004119634628296,2.022775049363634,1.9588137181850585,2.009449734969876,47713500
2015-12-03,2.1267120838165283,2.177348100940686,2.076076066692371,2.12937707046537,76680900
2015-12-04,2.004119634628296,2.1240469558536526,1.9774691329203964,2.1240469558536526,63662600
2015-12-07,1.9161732196807861,2.028105471704921,1.9055130173051196,2.025440357571186,47395000
2015-12-08,1.9001827239990234,1.918838012730476,1.8522116910790063,1.918838012730476,46590500
2015-12-09,2.0387651920318604,2.0840711049560627,1.937493166328303,1.9561485796146234,82102800
2015-12-10,1.9854650497436523,2.0174457922395117,1.9481543317580978,2.0014554845314168,43458400
2015-12-11,1.9321635961532593,2.0067851426783583,1.921503393375337,1.9348287103875608,50750600
2015-12-14,1.9215033054351807,1.9268334065802029,1.8841925974200262,1.9055130020001145,33538000
2015-12-15,1.9774696826934814,1.9907948737122723,1.9454890717528013,1.9561492753996947,34188900
2015-12-16,1.9428234100341797,1.9614788247010908,1.8895224068138847,1.9401584234129727,39840300
2015-12-17,1.9188380241394043,2.0041197621090134,1.9161730373389043,1.9588138427838968,43789300
2015-12-18,1.8708674907684326,1.8921878977388409,1.844216982055422,1.8708674907684324,60061600
2015-12-21,1.7695949077606201,1.889522352156627,1.7642648075927718,1.8815271383650483,54032100
2015-12-22,1.8095710277557373,1.8175662428957633,1.7642651051480682,1.8015759396953448,40463400
2015-12-23,1.8468818664550781,1.876197487945374,1.8308915621184554,1.8415517650095372,38789700
2015-12-28,1.7855851650238037,1.8388862924911407,1.7722599784666762,1.8388862924911407,28617600
2015-12-29,1.7829203605651855,1.8308912658115613,1.7802552467339094,1.8149009640627694,22441300
2015-12-30,1.7855851650238037,1.801575592219731,1.7376142646748485,1.7749249649462582,30041600
2016-01-04,1.830891728401184,1.8735326709178304,1.7456100975271995,1.7509401994568237,45962100
2016-01-05,1.7802551984786987,1.865536932573582,1.7642648971633363,1.8442165308197658,29446700
2016-01-06,1.7056336402893066,1.7429443400323719,1.7056336402893066,1.7402793535905279,67507200
2016-01-07,1.6683231592178345,1.7136289513043905,1.62035212618088,1.649667743361283,57387900
2016-01-08,1.6709879636764526,1.7189588643993619,1.6336772631141903,1.7003035776580355,52100300
2016-01-11,1.623017430305481,1.6789835573559901,1.6123572277320164,1.6709883418860723,51334000
2016-01-12,1.4737745523452759,1.6310126129281939,1.4684444507505947,1.6310126129281939,81627800
2016-01-13,1.4044828414916992,1.5297402690472908,1.399152740895283,1.5190800678544585,70874300
2016-01-14,1.5164152383804321,1.5164152383804324,1.3671722791215015,1.4151431894648465,76854200
2016-01-15,1.3778326511383057,1.4497890890565708,1.3751675366955751,1.4258035673905987,75571500
2016-01-18,1.2792255878448486,1.3884927284658906,1.2792255878448486,1.3831626271448552,46407200
2016-01-19,1.2419145107269287,1.3458516569545171,1.2365844104393304,1.3405215566669189,66529300
2016-01-20,1.1806185245513916,1.1992739427427266,1.1353127267946748,1.1992739427427266,92914100
2016-01-21,1.199273943901062,1.2445798687811778,1.1619632345619948,1.164628221689251,87455300
2016-01-22,1.1752880811691284,1.2712300042481193,1.1726230948200578,1.2605698046926317,100576600
2016-01-26,1.1193222999572754,1.1486379209173854,1.098001894560701,1.127317515520811,71933300
2016-01-27,1.2179290056228638,1.2365842912921796,1.1086617696357746,1.124652068957875,79437900
2016-01-28,1.2259243726730347,1.3671722396722354,1.159298046689939,1.2445797896969688,131960900
2016-01-29,1.2898858785629272,1.2952159802479126,1.204604124523514,1.252575039688382,93013900
2016-02-01,1.2579050064086914,1.2952158412800374,1.2419147030693867,1.2632351075217931,51910300
2016-02-02,1.1459728479385376,1.2392496781010627,1.1459728479385376,1.2152641602868361,53610300
2016-02-03,1.1966084241867065,1.204603637018332,1.1246520170204635,1.1779531393789082,73786400
2016-02-04,1.2605699300765991,1.3165360468494414,1.1619630108404926,1.2152640139195732,91974200
2016-02-05,1.2099336385726929,1.2738949548076843,1.2072686525643441,1.2605696435271818,52704500
2016-02-10,1.1486377716064453,1.1752882748878755,1.140642684161828,1.145972784818114,45747400
2016-02-11,1.1273175477981567,1.1379777508016669,1.0980019259986824,1.1193223320057024,59451500
2016-02-12,1.1859487295150757,1.2019391619790596,1.1459730295940682,1.1646283223359648,64027200
2016-02-15,1.2179290056228638,1.2259240917441128,1.204603692647979,1.215263892196046,28490400
2016-02-16,1.1832835674285889,1.2365845775057014,1.1779534664208775,1.1992738704517225,80343900
2016-02-17,1.2472450733184814,1.284555916240924,1.2019392676206502,1.2099343574757007,84473100
2016-02-18,1.2232593297958374,1.297880740321116,1.2125991282922262,1.2499098335548655,65026900
2016-02-19,1.188613772392273,1.2179293940384406,1.1726234679706296,1.1992739753400352,56031000
2016-02-22,1.3431864976882935,1.3431864976882935,1.23391938196083,1.24457958217426,80150300
2016-02-23,1.311206340789795,1.407148302259199,1.2845558312370864,1.3192014301157806,85037400
2016-02-24,1.29788076877594,1.3138710713819293,1.239249659220646,1.2712302644326245,75039700
2016-02-25,1.3032108545303345,1.3538468757351863,1.2765603504961038,1.28189045130295,70393700
2016-02-26,1.29788076877594,1.3591769923053802,1.2872205670386139,1.3378565888307277,61396800
2016-02-29,1.3698372840881348,1.3938228031136066,1.327196474335862,1.3538469804310322,84165000
2016-03-01,1.4151428937911987,1.4311331938980385,1.3591767798774557,1.415142893791199,80939200
2016-03-02,1.505754828453064,1.5057548284530637,1.3725021910161488,1.3884924922590245,88545800
2016-03-03,1.7509393692016602,1.7509393692016604,1.7509393692016604,1.7509393692016604,186772500
2016-03-04,1.9241681098937988,2.1053917857884707,1.750939775577478,1.750939775577478,175922100
2016-03-07,1.9641437530517578,2.0067846814425745,1.8522115225302322,1.9321631520683538,85041400
2016-03-08,1.9907944202423096,2.0894014721344987,1.8868573948204053,1.9641439171956192,137169400
2016-03-09,2.025440216064453,2.073411250483108,1.9614790062790834,2.0520907201416905,84821900
2016-03-10,2.1187171936035156,2.121382307739396,1.9481538283759225,2.0787414982024064,117672300
2016-03-11,2.1560282707214355,2.190673995893886,2.044096006059458,2.1160524437593504,92331300
2016-03-14,1.972139596939087,2.185343798693799,1.9721395969390871,2.1666885056995575,86084700
2016-03-15,1.7616000175476074,1.8548768444293915,1.7482747021017984,1.8202311259339892,104913200
2016-03-16,1.9268330335617065,1.9268330335617063,1.7082986747629236,1.7349493024083347,85533000
2016-03-17,2.1586925983428955,2.1826778570344847,2.0547554607091736,2.172017657340709,118294200
2016-03-18,2.164022445678711,2.177347758063369,2.0574203278402394,2.1560273599115938,77182400
2016-03-21,2.1480329036712646,2.2039990287615376,2.1133870559015313,2.153362877691674,65837300
2016-03-22,2.161358118057251,2.180013663841031,2.060086190022398,2.0920667988755093,84549700
2016-03-23,2.073410987854004,2.1213818891167855,2.0414302599325382,2.100061488555549,61437900
2016-03-24,2.081406354904175,2.1320423765979313,1.9508188203357735,2.0067849428878395,52343300
2016-03-28,2.24930477142334,2.2599649739738092,2.1080570240897956,2.1720182393926146,69818700
2016-03-29,2.262629747390747,2.3585718100550186,2.1826781132236004,2.222654057386793,89050200
